ID	logFC	t	P.Value	adj.P.Val	B
4754	MAOA	-0.183922984727129	-0.951413833587098	0.343254092507892	0.386728166854751	-6.78562768086626
3312	PPAP2A	-0.218446806951856	-0.950385900762243	0.343773859480146	0.387246393110702	-6.7866009054319
1973	ZNF7	-0.0768021438179924	-0.949946757052696	0.343996064394787	0.387429306612286	-6.78701636115067
6267	ECD	-0.0895198112726436	-0.944003747523375	0.347012326080263	0.390758446130374	-6.79262018821309
5727	CD97	0.117091292982659	0.941967286864553	0.348049800650909	0.391858572499181	-6.79453244945902
2827	CLDN23	0.143733268177045	0.941033971884907	0.34852594414947	0.392326440867715	-6.79540748331712
2702	PTRF	-0.143921874891792	-0.936711568573316	0.350736537605185	0.394746231757243	-6.79944882320029
4954	NTNG2	-0.200154074857564	-0.935889456839967	0.351158003936002	0.39515190851252	-6.80021540130515
3304	ARHGAP19	0.0994741267892995	0.932386426005627	0.352957517868095	0.397107867566675	-6.80347436462463
2031	MID1	-0.16929432258636	-0.928932720351443	0.354737462815281	0.399041134130929	-6.80667564310555
5533	CCT6A	-0.0870893407192804	-0.928493613317949	0.354964176847849	0.399226816475629	-6.80708181699716
1952	PCBP1	-0.0713838639108528	-0.92555628868818	0.356483118162309	0.400865544924312	-6.80979397118466
5144	PCYT2	0.129935698442373	0.924895911398116	0.35682518072326	0.401180533049277	-6.81040255825651
1338	RPS15	0.0703378038916924	0.924425668742455	0.357068884793608	0.40138484602038	-6.81083566091987
4032	P4HA3	-0.21155451433484	-0.924150200363564	0.357211696033405	0.401475693077461	-6.81108927178188
5804	NUDT5	-0.0901661337589471	-0.922426284558247	0.358106253461764	0.402411261047784	-6.81267470756377
5797	CBWD5	0.100947619015891	0.921710781789273	0.358477953699822	0.40275906109647	-6.81333187756238
6133	YARS2	-0.0687633635352631	-0.921100791430351	0.358795034622894	0.403045384946724	-6.81389174009835
5350	HIST1H2BN	0.166237887246717	0.919946165689484	0.359395712591842	0.403650127427119	-6.81495048008164
4839	GSS	0.0767268351738224	0.919111684285949	0.359830237833701	0.404068080494373	-6.81571484667335
4859	IL17RD	0.15586575395092	0.918878941309671	0.359951489644283	0.404134162090218	-6.81592791209133
5783	NDUFA1	0.0831980427906404	0.918690027784156	0.360049926774048	0.404174610121119	-6.8161008145437
3355	HEXIM1	0.0890727788946876	0.918548882053272	0.360123484714929	0.404187120799632	-6.81622997480017
4132	EZR	0.0964540450729462	0.918408084398721	0.360196870770267	0.404199434258923	-6.81635879703522
3532	CALCOCO2	-0.0645828751493275	-0.917494410448801	0.360673323564979	0.4046639714842	-6.81719428593225
958	AFAP1	0.112174295632176	0.917125658411638	0.360865729705566	0.404809711687726	-6.81753125072863
1734	PFDN5	-0.0705910963993525	-0.914729129732238	0.362117769776826	0.406143865097805	-6.81971793730157
1673	SUPT16H	0.0990157690067964	0.913412444711158	0.362806828518618	0.406846237486852	-6.82091692996195
869	IL13RA1	-0.107138030034699	-0.910759378331782	0.36419777557224	0.408264634690294	-6.82332767562761
6365	IL13RA1.1	-0.107138030034699	-0.910759378331782	0.36419777557224	0.408264634690294	-6.82332767562761
2396	MBD2	-0.106871046294939	-0.910493183806283	0.36433752181073	0.408350604230925	-6.82356917509919
6121	SKA2	0.0981691705828355	0.906251086151515	0.36656910572336	0.410780676356546	-6.82740833094556
2431	MLLT10	0.0683789139892668	0.905050809422875	0.367202081991016	0.411418803282668	-6.8284913868358
4760	MAP1B	-0.18361713121313	-0.902991351201216	0.368289760217766	0.412566076313831	-6.83034641514957
5015	FXYD6	0.173635534714225	0.902416650795922	0.368593643251011	0.412835080196047	-6.83086332431771
1261	CHRD	-0.121790602444332	-0.89883294660707	0.370492151463588	0.414889706532629	-6.83407932835324
4725	DGUOK	-0.0721280892873109	-0.898314937679197	0.370767080172143	0.415125797232849	-6.83454314312159
2667	RNMTL1	-0.0766341192397168	-0.897669655089235	0.371109737527378	0.415437624931253	-6.83512054705594
1307	RPN1	0.100995856667278	0.897429398579581	0.371237369117369	0.41550867653026	-6.83533542585103
3763	TOP1	-0.0898637027244614	-0.89692612039161	0.37150481519707	0.415736164371215	-6.83578535996914
880	DBNL	0.0926267392356465	0.896015918371732	0.371988811026979	0.41620586389266	-6.83659845409367
5693	WSB2	-0.111347174951343	-0.89555770997381	0.372232610956263	0.416406700389145	-6.83700746867756
1553	PI4KA	0.0660640474309922	0.895253193016475	0.372394691386641	0.416516065875628	-6.83727917810062
1690	TFDP2	0.118670947573918	0.894187325172788	0.372962352612977	0.417078949321644	-6.83822949494132
2595	EPHB3	0.128190734727798	0.894021896227478	0.373050505573504	0.417105503123966	-6.83837688951696
1426	ANXA11	-0.0844776086335162	-0.892641866657295	0.373786397770451	0.417856156043749	-6.83960542511201
2837	KIF1B	-0.0774832968220123	-0.892369856041219	0.373931552941167	0.417946278365032	-6.83984735450483
4573	COL1A2	-0.173534964790932	-0.889318522848961	0.375562278211592	0.419696516600219	-6.84255625776851
3797	FOXJ3	-0.121536699070392	-0.885446913381232	0.377637772518927	0.42184932440522	-6.84598019859686
2475	RCOR1	-0.0938528673792968	-0.885393986878636	0.377666194866799	0.42184932440522	-6.84602690309679
3924	POLE4	-0.0946542729020691	-0.885360602715316	0.377684123363413	0.42184932440522	-6.84605636122356
3517	PPFIBP2	0.102892149897298	0.884935830459678	0.377912287690793	0.422031380425173	-6.84643108376323
5540	MRPS22	0.0778351645786565	0.882423334321472	0.37926361971385	0.423467448494292	-6.84864390853628
5935	CLDN12	-0.158813903776797	-0.878571453113078	0.381341166191944	0.425713737676096	-6.85202430382218
6286	UBR7	0.0889878950993416	0.877537420483113	0.38190008245009	0.426264207850187	-6.85292928037395
2093	GIT2	0.0830367063898283	0.87658379093497	0.382415989743561	0.426766491397433	-6.85376295594753
6248	FUBP3	0.0698311791062253	0.876208749360975	0.38261900319125	0.426919480473214	-6.85409057700081
116	DLL1	0.141500095995447	0.871551947628693	0.385145339004195	0.429664292057049	-6.85814703563634
4581	ZC3H12A	0.166952860265316	0.871075614412964	0.385404332459656	0.429879169309117	-6.85856075757039
5708	C5orf25	0.116510849823372	0.869260063244437	0.386392477271612	0.430873717915826	-6.86013561640422
1321	RPS21	-0.0778873564546814	-0.869192914730979	0.386429053992452	0.430873717915826	-6.86019380062526
3576	CDK5RAP3	0.101313308572973	0.867197658174803	0.387516873673566	0.432012269566193	-6.86192066541654
241	CHD6	-0.0973038649640444	-0.861669329168726	0.390540792266031	0.435308463117869	-6.86668487133679
5307	FAM134A	0.0640427026578111	0.85960372021769	0.391674365780738	0.4364274606214	-6.86845724786872
1944	PPL	0.0933909179353537	0.859594384444082	0.391679493689249	0.4364274606214	-6.86846524880164
6108	NAB1	0.0961608773905724	0.858513346551758	0.39227355977688	0.437014204905397	-6.869391137956
5189	SEC24A	-0.104893232447453	-0.858274960102093	0.392404635411125	0.437085039374346	-6.86959515666028
4511	DSP	0.0949777773498225	0.857822532014639	0.392653474712864	0.437286999525453	-6.86998220505702
6040	RAPGEF2	-0.0879304757498528	-0.857287486512634	0.392947879223552	0.437539626178081	-6.87043967170512
3474	DCTN2	-0.0479555488642135	-0.856697268068623	0.393272799219582	0.437826138515732	-6.87094398435211
5049	NDUFB9	-0.0676912294892436	-0.855814588539125	0.393759028694318	0.438292105504366	-6.87169755019706
6425	NMB	0.111240761294294	0.854345488703428	0.394569107832663	0.439118326572319	-6.87295005590354
5048	RAB33A	0.19908430494533	0.853560632741903	0.395002304643079	0.439497964819212	-6.87361832652631
5181	BAMBI	0.213534600577166	0.853481563657892	0.395045962509671	0.439497964819212	-6.87368561674996
1825	TUBGCP3	-0.0705530139657711	-0.850959478918427	0.396440076334546	0.440973193806685	-6.87582875634982
1013	LRP12	-0.117200149179083	-0.850245783207157	0.396835125579967	0.441336814916	-6.87643408091824
6006	DOK7	0.15455489564927	0.84959229281407	0.397197060383605	0.441663489533693	-6.87698790182367
4576	APEH	-0.0685681402974196	-0.847405213606481	0.398409836449194	0.442935982977679	-6.87883834937511
1087	UBE2B	0.0678076220590546	0.846567418616554	0.398875006751306	0.443377024325688	-6.87954594352616
5358	C4B	-0.240421774874456	-0.845380787105095	0.399534428180445	0.444033800737355	-6.88054697804379
5324	RPL36	0.0661061224947868	0.842942619273292	0.400891420693144	0.445465483941112	-6.88259944474264
119	PIM1	0.16486976661887	0.841986277293241	0.401424448860197	0.445981254214897	-6.88340290010189
5966	C11orf61	0.10892118005143	0.841342353454025	0.401783589657914	0.446303692388448	-6.88394337447557
4848	PIGU	0.103115928975431	0.838662806208288	0.403280169430178	0.447889277521837	-6.8861880498916
4843	NVL	-0.0863806586191358	-0.831607100683513	0.407237055436	0.452206305041758	-6.89206480050909
5811	BCS1L	0.0654541720057693	0.830391694133058	0.407921021945841	0.452847707540198	-6.89307216517699
5428	F8A1	-0.0805634965916224	-0.830332184894053	0.407954528380098	0.452847707540198	-6.8931214507705
6284	BPGM	-0.0810197234968338	-0.829983753080979	0.408150744800085	0.452987870321397	-6.89340995214912
3129	SMARCD2	0.1033192787677	0.828920030180856	0.40875012327847	0.45357535955301	-6.89428997344693
636	SWAP70	0.0795781184288485	0.825417017647553	0.410727720033348	0.455691744892232	-6.8971801372644
5514	HOXD10	-0.16473614133013	-0.824948149888599	0.410992851253851	0.455839163648369	-6.89756605856173
30	VAV1	-0.125788512786662	-0.824933086833417	0.411001370682957	0.455839163648369	-6.89757845324639
5317	BCL2L13	0.0611686403014848	0.824605757200339	0.411186529430706	0.455966432293366	-6.89784774223543
5474	MEX3B	-0.164814249650071	-0.822680312862095	0.412276699086789	0.457097055861333	-6.89942963575994
1765	TGFB3	0.141429747401926	0.816590974286999	0.41573582816071	0.460853341863875	-6.90440839752943
2355	BNIP3L	-0.0936076724861307	-0.815352680574559	0.416441374039166	0.46155645015876	-6.9054163738596
4606	ICAM1	-0.15851592362577	-0.81506238155415	0.416606881897616	0.461660877338973	-6.90565245953821
4369	GADD45A	0.144015733596562	0.814405170602114	0.416981721934879	0.46199719952956	-6.90618662907746
4445	PYGL	0.142733675121423	0.81416090652039	0.41712108916458	0.462072557890835	-6.9063850539857
316	ARHGAP1	-0.0984233155035955	-0.812909356600953	0.417835609036437	0.46278491604583	-6.90740081130513
1762	EIF3I	0.0987929262729036	0.80973128081524	0.419653274407924	0.46471863971712	-6.90997318895896
3196	PPP1R13B	0.101831263210975	0.806542278220977	0.421481910082604	0.466663848468959	-6.91254438986079
338	ODC1	-0.152101130938496	-0.804355883880814	0.422738360119841	0.467974977801042	-6.91430141556961
5283	PIH1D1	-0.0687885604552776	-0.802595523783156	0.423751593903843	0.469016462505775	-6.91571264287088
3700	SCGB2A1	-0.24119755270227	-0.800282398511341	0.425085174086893	0.470412096272508	-6.91756235357842
2711	PVRL2	0.11186095251244	0.799365725457096	0.425614347011049	0.470917223858458	-6.9182939174339
6297	SNX19	0.0758498254226971	0.797644337490251	0.42660911323705	0.471937242453559	-6.9196654532282
1361	CPAMD8	-0.15942451521718	-0.796452057827692	0.427298918722098	0.472619606771017	-6.92061370055692
3290	LITAF	0.152438574712834	0.793788941731382	0.428842064698836	0.474245425373918	-6.92272666775091
1851	EFEMP2	0.0938179879768924	0.792963782193462	0.429320869268085	0.47469386193958	-6.92337994365691
1063	SFTPA1	0.184057975023744	0.79205093226136	0.429850923009021	0.475198801196043	-6.92410186021049
3338	MICB	0.0916861998210617	0.791123207605419	0.430390007860626	0.475640446411532	-6.92483469694565
490	PGD	-0.10546079835692	-0.791110636186826	0.430397315622541	0.475640446411532	-6.92484462163728
928	NCF1	0.121549099969751	0.790610409082351	0.430688156646689	0.475880652182897	-6.92523940660256
2859	CLINT1	0.0641118139210003	0.789773285760812	0.431175133308232	0.476337455357235	-6.92589952098286
4561	MX1	-0.124185353183279	-0.787187371395426	0.432681467399231	0.477920038014228	-6.92793427405885
4371	LMNA	0.08154583474037	0.785543196047325	0.433640825683007	0.478898019632189	-6.92922457467096
3717	TRIM69	0.0988143120098063	0.784777039516998	0.434088294477399	0.479310450986469	-6.929824919599
1388	SRPR	-0.0778074368350594	-0.784391610298676	0.434313504004733	0.479426951767563	-6.93012671495307
3466	YRDC	-0.081374034603048	-0.784343078681014	0.434341866278612	0.479426951767563	-6.93016470534365
2557	HNRNPH1	0.0635127453885494	0.783207167945757	0.435006011056933	0.480078208521592	-6.93105322785079
3167	RPL29	0.0754754976984692	0.781037028229872	0.436276497580449	0.481398295847842	-6.93274719160663
6460	SLC12A4	-0.0842620771409579	-0.779210588423616	0.437347444056788	0.482497793477301	-6.93416926413809
828	AKAP1	0.0709736497379927	0.778814722165831	0.437579764963698	0.482671871555938	-6.93447705232775
6413	CSRNP2	-0.0618519528740997	-0.778488341689801	0.437771360997856	0.482800976468343	-6.93473069846129
4798	SLC31A1	-0.113397018011121	-0.777983030759437	0.438068091416023	0.483045966288126	-6.9351231924825
4773	CD55	-0.139476382794006	-0.77654437981214	0.43891354185466	0.483895828575209	-6.93623926485181
4322	C17orf81	0.186312873786511	0.774959316510779	0.439846131966021	0.484841455423311	-6.93746655211236
6122	LRRC59	-0.0859677578043895	-0.774248773452853	0.440264561439459	0.48522009868651	-6.93801590729164
4683	COL6A1	-0.134772850063722	-0.772408522762052	0.441349334573419	0.486332872332391	-6.93943637412459
2892	MPP3	0.106708343090782	0.771852274620481	0.44167753108133	0.486611720190999	-6.9398650763666
5420	GLG1	0.0651885274962467	0.770071115540287	0.442729398387557	0.487687631222626	-6.94123576366046
6000	INTS4	0.0709214904621581	0.769685777549256	0.442957151189863	0.487855529099584	-6.94153188707296
4823	HAVCR2	-0.137485717993263	-0.76853396264965	0.443638331800155	0.488522672460092	-6.94241615524852
5748	DAP	0.070859265738726	0.768313902148242	0.443768543936066	0.488582980368916	-6.94258495026206
517	TRPM7	0.0886778499796191	0.767466705096499	0.444270045632104	0.489051982919175	-6.9432343365845
723	CHTF8	-0.0836458973277062	-0.763541603649181	0.446597793362263	0.491530814040452	-6.94623371197558
5228	C5orf62	0.107816646797915	0.763300610772835	0.44674094068736	0.491604814255114	-6.94641737087623
114	FBXW7	0.060854373994714	0.760069796730529	0.448662561708437	0.493635533405341	-6.94887400457299
6392	CAPG	0.105631311397467	0.759859014146839	0.448788095631417	0.493689775320037	-6.94903391991339
1557	IRS1	-0.141905233243257	-0.75911962651375	0.449228605703152	0.494090429778127	-6.94959452695225
4793	ERP29	-0.11189186509751	-0.757992632621121	0.449900520005261	0.49474541816167	-6.95044797868471
4842	MYL1	0.414705818869045	0.75676375174279	0.450633836059405	0.495467694791291	-6.95137715589446
1972	RPL7	-0.0771248734599577	-0.755756079961597	0.451235659821387	0.496045176201545	-6.95213795870031
1646	CIITA	0.108333377844521	0.75413721970614	0.45220347410723	0.497024728159949	-6.95335811238637
1168	EXOC7	-0.0558662456945951	-0.753384437735701	0.452653919066624	0.49742822995572	-6.9539246098733
3020	FBXW2	-0.0876529777929068	-0.753267005551951	0.452724210524863	0.49742822995572	-6.95401293158089
632	NCOA6	0.0624315898516497	0.752819185524281	0.452992319713194	0.497638382097141	-6.95434961549387
6194	ZNRF3	-0.0911822488505299	-0.751192992869092	0.453966681535828	0.498624190913505	-6.95557056546344
503	NTRK3	-0.154797015182873	-0.750687488432835	0.454269806933703	0.49886789925861	-6.95594956659568
2468	ID4	0.151390899961086	0.750566074885521	0.454342629683027	0.49886789925861	-6.95604055855561
4612	ANKHD1	0.0468324316529857	0.749100170465824	0.455222391407376	0.499749145067666	-6.95713801244642
2017	GUSB	0.0788375758194119	0.748620397639788	0.455510537535192	0.499980718826763	-6.9574967340957
3933	FAM63A	-0.110209971930128	-0.747762095250032	0.456026283361321	0.500461991365517	-6.95813791062166
2540	PEX5	0.0823599422689641	0.745578712259375	0.457339755068266	0.501818409661486	-6.95976567496709
574	RGS4	0.15728525294265	0.744778301900667	0.457821801156748	0.502262236878045	-6.96036121852799
4639	WARS	-0.0624985802953905	-0.744639473027453	0.457905440024594	0.502268907452451	-6.96046444933265
5551	FGD4	0.113678563801593	0.739069763888452	0.461268118231817	0.505871690714521	-6.96459025922256
3118	MED21	-0.0844979241610369	-0.737456314994244	0.462244830834471	0.506857013966142	-6.96577970042242
3882	CPEB1	0.130326703123294	0.736906778973124	0.462577762829626	0.507082448188895	-6.96618423242034
2481	PDCL	-0.0691072660276197	-0.736858487100204	0.462607026544162	0.507082448188895	-6.96621976740901
2758	GDE1	-0.0823789463194915	-0.735549470632426	0.463400657109747	0.507866416558254	-6.96718211198017
2773	KCNJ3	0.294684161537397	0.731288238024651	0.465989468930563	0.510617225176705	-6.97030307802072
2786	COL5A1	0.119974516516041	0.730086969932548	0.466720737502128	0.511332007454539	-6.97117964985244
5284	REEP6	-0.137327707689195	-0.728960171657189	0.467407258184343	0.511997531123444	-6.97200058210447
209	SMAD3	0.0698100699142358	0.726988374178343	0.468609970981468	0.513228170484692	-6.97343411645949
1625	HIST1H2BG	0.161192829597178	0.723993373534422	0.470440106655903	0.515145439753742	-6.97560417450075
5877	MKS1	0.063418330587994	0.723426217259681	0.470787124507051	0.515438278665707	-6.97601411305691
4167	GNB4	-0.118463666834604	-0.722416295273909	0.471405405013733	0.516027958564728	-6.9767432924954
4515	RBM23	0.0631584494318021	0.72100391907805	0.472270830158491	0.516887932416155	-6.97776135614559
4749	IFI6	-0.149955144193714	-0.7186988895988	0.473685124042172	0.518348236447636	-6.97941861569413
